id_producto,categoria,descripcion,marca,cantidad_base,unidad_base,n_observaciones,origen,revisado
7730430001447,almacen.fideos_secos_500g,FIDEOS D/TRI.SPAGHETTI LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,120,auto,no
7730430001102,almacen.fideos_secos_500g,FIDEOS D/TRI.TIRABUZÓN LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,119,auto,no
7730430001645,almacen.fideos_secos_500g,FIDEOS D/SEM.PENNETTE RIGATE LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,112,auto,no
5304000222284,almacen.fideos_secos_500g,FIDEOS D/SÉMOLA FUSILLI PASTA BELLA PAQ 500 GRM,PASTA BELLA,0.5,kg,110,auto,no
5304000222321,almacen.fideos_secos_500g,FIDEOS LARG.D/SEM.SPAGHETTI PASTA BELLA PAQ 500 GRM,PASTA BELLA,0.5,kg,110,auto,no
5304000222604,almacen.fideos_secos_500g,FIDEOS LARG.D/SEM.SPAGHETTI DIAMOND PAQ 500 GRM,DIAMOND,0.5,kg,110,auto,no
5304000222673,almacen.fideos_secos_500g,FIDEOS D/SÉMOLA FUSILLI DIAMOND PAQ 500 GRM,DIAMOND,0.5,kg,109,auto,no
7730430000136,almacen.fideos_secos_500g,FIDEOS AL HUEVO TIRABUZÓN LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430000143,almacen.fideos_secos_500g,FIDEOS AL HUEVO SPAGHETTI LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430000167,almacen.fideos_secos_500g,FIDEOS AL HUEVO RIGATTI LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430000334,almacen.fideos_secos_500g,FIDEOS AL HUEVO MOÑA LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430000341,almacen.fideos_secos_500g,FIDEOS AL HUEVO CROBATITA LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430001119,almacen.fideos_secos_500g,FIDEOS D/TRIGO MOÑA LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430001126,almacen.fideos_secos_500g,FIDEOS D/TRIGO RIGATTI LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430001133,almacen.fideos_secos_500g,FIDEOS D/TRI.CORBATITA LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430001614,almacen.fideos_secos_500g,FIDEOS D/SEMOLA FARFALLE LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430001621,almacen.fideos_secos_500g,FIDEOS D/SEMOLA FARFALLE TONDE LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430001638,almacen.fideos_secos_500g,FIDEOS D/SEMOLA PENNE RIGATE LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430001652,almacen.fideos_secos_500g,FIDEOS D/SEMOLA FISILLI LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430001973,almacen.fideos_secos_500g,FIDEOS D/SEMOLA SPAGHETTI LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7730430002611,almacen.fideos_secos_500g,FIDEOS D/SEMOLA FETTUCCINI LAS ACACIAS PAQ 500 GRM,LAS ACACIAS,0.5,kg,109,auto,no
7790427000259,almacen.fideos_secos_500g,FIDEOS SEMOLIN C/ESPINACA TALLARINES N°2 308 PAQ 500 GRM,308,0.5,kg,109,auto,no
7790427005148,almacen.fideos_secos_500g,FIDEO 308 TALLARIN N 2 SEM/HVO.500GR.,FIDEO 308 TALLARIN,1,un,109,auto,no
7794080000076,almacen.fideos_secos_500g,"FIDEOS TALLARIN, LA MOROCHA, 500 GR",LA MOROCHA,0.5,kg,108,auto,no
7730114100138,almacen.fideos_secos_500g,"FIDEOS DE ARROZ CODITOS, BLUE PATNA, 500 GR",BLUE PATNA,0.5,kg,107,auto,no
8006680040048,almacen.fideos_secos_500g,FIDEOS LARGOS SPAGHETTI DELVERDE PAQ-500-GR.,DELVERDE,0.0005,kg,107,auto,no
8008857112190,almacen.fideos_secos_500g,FIDEOS SPAGUETTI PALLANTE PAQ 500 GRM,PALLANTE,0.5,kg,104,auto,no
8008857112244,almacen.fideos_secos_500g,FIDEOS RIGATONI PALLANTE PAQ 500 GRM,PALLANTE,0.5,kg,104,auto,no
8008857112343,almacen.fideos_secos_500g,FIDEOS PENNE ZITI RIGATE PALLANTE PAQ 500 GRM,PALLANTE,0.5,kg,104,auto,no
8008857112480,almacen.fideos_secos_500g,FIDEOS FUSILLI PALLANTE PAQ 500 GRM,PALLANTE,0.5,kg,104,auto,no
8008857112657,almacen.fideos_secos_500g,FIDEOS FUSILLI TRICOLOR PALLANTE PAQ 500 GRM,PALLANTE,0.5,kg,104,auto,no
8008857112862,almacen.fideos_secos_500g,FIDEOS FARFALLE PALLANTE PAQ 500 GRM,PALLANTE,0.5,kg,104,auto,no
8008857200057,almacen.fideos_secos_500g,FIDEOS LARGOS LINGUINE REGGIA PAQ 500 GRM,REGGIA,0.5,kg,104,auto,no
8008857200194,almacen.fideos_secos_500g,FIDEOS SPAGUETTI REGGIA PAQ 500 GRM,REGGIA,0.5,kg,104,auto,no
8008857300238,almacen.fideos_secos_500g,FIDEOS ELICOIDALI REGGIA PAQ 500 GRM,REGGIA,0.5,kg,104,auto,no
8008857300344,almacen.fideos_secos_500g,FIDEOS PENNE ZITI RIGATE REGGIA PAQ 500 GRM,REGGIA,0.5,kg,104,auto,no
8008857300481,almacen.fideos_secos_500g,FIDEOS FUSILLI REGGIA PAQ 500 GRM,REGGIA,0.5,kg,104,auto,no
8008857300603,almacen.fideos_secos_500g,FIDEOS GOMITI REGGIA PAQ 500 GRM,REGGIA,0.5,kg,104,auto,no
8008857400839,almacen.fideos_secos_500g,FIDEOS FARFALLE REGGIA PAQ 500 GRM,REGGIA,0.5,kg,104,auto,no
7793860000015,almacen.fideos_secos_500g,FIDEOS LARGOS HUEVO P.MOGOTES PAQ 500 GRM,P.MOGOTES,0.5,kg,103,auto,no
8008857112053,almacen.fideos_secos_500g,FIDEOS LARGOS LINGUINE PALLANTE PAQ 500 GRM,PALLANTE,0.5,kg,103,auto,no
7794080000090,almacen.fideos_secos_500g,"FIDEOS RIGATTI, LA MOROCHA, 500 GR",LA MOROCHA,0.5,kg,101,auto,no
8004350130495,almacen.fideos_secos_500g,"FIDEOS PENNE RIGATTI, ZARA, 500 GR",ZARA,0.5,kg,101,auto,no
8004350130570,almacen.fideos_secos_500g,"FIDEOS FUSILLI, ZARA, 500 GR",ZARA,0.5,kg,101,auto,no
7790070107626,almacen.fideos_secos_500g,"FIDEOS AL HUEVO FETTUCCINE, DON FELIPE, 500 GR",DON FELIPE,0.5,kg,100,auto,no
7790070318664,almacen.fideos_secos_500g,FIDEO MATARAZZO FORATTINI 500GR.,FIDEO MATARAZZO,1,un,100,auto,no
7790427000167,almacen.fideos_secos_500g,308 FIDEOS TIRABUZON,308,0.5,kg,100,auto,no
7790427005049,almacen.fideos_secos_500g,FIDEOS 308 TIRABUZON,308,0.5,kg,100,auto,no
7790580134754,almacen.fideos_secos_500g,FIDEOS L.C PENNE RIGATI X500G.,,0.5,kg,100,auto,no
7798053333024,almacen.fideos_secos_500g,FIDEOS RIVOLI SPAGHE,RIVOLI,0.5,kg,100,auto,no
7790580133894,almacen.fideos_secos_500g,FIDEOS L.C TALLARIN X500G.,,0.5,kg,99,auto,no
7790580134723,almacen.fideos_secos_500g,FIDEOS L.C TIRABUZON X500G.,,0.5,kg,98,auto,no
7790580134693,almacen.fideos_secos_500g,FIDEOS L.C SPAGHETTI X500G.,,0.5,kg,97,auto,no
7797470199343,almacen.fideos_secos_500g,FIDEO MAROLIO TALLARIN X 500.-,SIN MARCA,0.5,kg,97,auto,no
7797330004268,almacen.fideos_secos_500g,FIDEOS ARROZ MOSTACHOL ESPINAC,SIN MARCA,1,un,96,auto,no
7798031150117,almacen.fideos_secos_500g,FIDEOS BONAVITA MONOS X500G.,,0.5,kg,96,auto,no
7790580134730,almacen.fideos_secos_500g,FIDEOS CODITO,LA CAMPAGNOLA,0.5,kg,95,auto,no
7798118140253,almacen.fideos_secos_500g,FIDEOS TALLARINES DI PASCUALLE BOLSA X 500 GRS,DI PASCUALLE,1,un,94,auto,no
7790427000174,almacen.fideos_secos_500g,308 FIDEOS MOSTACHOL,308,0.5,kg,93,auto,no
7790427005018,almacen.fideos_secos_500g,308 FIDEOS AL HUEVO,308,0.5,kg,93,auto,no
7790427005223,almacen.fideos_secos_500g,308 FIDEOS AL HUEVO,308,0.5,kg,93,auto,no
7798053331051,almacen.fideos_secos_500g,RIVOLI FIDEOS DEDALI,RIVOLI,0.5,kg,93,auto,no
7798138555433,almacen.fideos_secos_500g,SANTA ISABEL FIDEOS,SANTA ISABEL,0.5,kg,93,auto,no
7798153719063,almacen.fideos_secos_500g,CHECK FIDEOS MUNICIO,CHECK,0.5,kg,93,auto,no
7798153719070,almacen.fideos_secos_500g,CHECK FIDEOS SPAGHET,CHECK,0.5,kg,93,auto,no
7798153719087,almacen.fideos_secos_500g,CHECK FIDEOS TALLARI,CHECK,0.5,kg,93,auto,no
7798153719094,almacen.fideos_secos_500g,CHECK FIDEOS CODO,CHECK,0.5,kg,93,auto,no
7798153719100,almacen.fideos_secos_500g,CHECK FIDEOS MOSTACH,CHECK,0.5,kg,93,auto,no
7798153719117,almacen.fideos_secos_500g,CHECK FIDEOS TIRABUZ,CHECK,0.5,kg,93,auto,no
7798153719124,almacen.fideos_secos_500g,CHECK FIDEOS DEDALIT,CHECK,0.5,kg,93,auto,no
7798153719131,almacen.fideos_secos_500g,CHECK FIDEOS MONO,CHECK,0.5,kg,93,auto,no
7798270245124,almacen.fideos_secos_500g,ALIADA FIDEOS TIRAB,ALIADA,0.5,kg,93,auto,no
7798270245131,almacen.fideos_secos_500g,ALIADA FIDEOS SPAG,ALIADA,0.5,kg,93,auto,no
7798270245148,almacen.fideos_secos_500g,ALIADA FIDEOS TALLA,ALIADA,0.5,kg,93,auto,no
7798270245155,almacen.fideos_secos_500g,ALIADA FIDEOS CODO,ALIADA,0.5,kg,93,auto,no
7798270246718,almacen.fideos_secos_500g,CHK FIDEOS 500GR,CHECK,0.5,kg,93,auto,no
7798270248705,almacen.fideos_secos_500g,GREAT VALUE FIDEOS M,GREAT VALUE,0.5,kg,93,auto,no
7798270248712,almacen.fideos_secos_500g,GREAT VALUE FIDEOS M,GREAT VALUE,0.5,kg,93,auto,no
7798270248767,almacen.fideos_secos_500g,ACUENTA FIDEOS SPAGH,ACUENTA,0.5,kg,93,auto,no
8004350130556,almacen.fideos_secos_500g,"FIDEOS CHIFFERI RIGATTI, ZARA, 500 GR",ZARA,0.5,kg,93,auto,no
7790427005162,almacen.fideos_secos_500g,FIDEO 308 CABELLO ANGEL AL HVO 500GR.,FIDEO 308,1,un,91,auto,no
7793860000053,almacen.fideos_secos_500g,FIDEOS LARGOS SEM. P.MOGOTES TALLARIN. ESPINACA PAQ 500 GRM,P.MOGOTES,0.5,kg,91,auto,no
7793860000039,almacen.fideos_secos_500g,FIDEOS LARGOS HUEVO P.MOGOTES CINTA PAQ 500 GRM,P.MOGOTES,0.5,kg,87,auto,no
7793860000084,almacen.fideos_secos_500g,FIDEOS LARGOS SEM. P.MOGOTES TALLARINES MORRON PAQ 500 GRM,P.MOGOTES,0.5,kg,87,auto,no
7790070102027,almacen.fideos_secos_500g,FIDEOS TALLARIN FORTIFICA,DON FELIPE,0.5,kg,85,auto,no
7795390000169,almacen.fideos_secos_500g,FIDEOS BAHIA BLANCA 50 ANIV.MORRON X500G,,0.5,kg,83,auto,no
7795390000176,almacen.fideos_secos_500g,FIDEOS BAHIA BLANCA 50 ANIV.PESTO,,0.5,kg,83,auto,no
8004350130051,almacen.fideos_secos_500g,"FIDEOS VERMICELLI, ZARA, 500 GR",ZARA,0.5,kg,80,auto,no
8004350130037,almacen.fideos_secos_500g,"FIDEOS SPAGHETTI, ZARA, 500 GR",ZARA,0.5,kg,77,auto,no
8004350130433,almacen.fideos_secos_500g,"FIDEOS RIGATONI, ZARA, 500 GR",ZARA,0.5,kg,75,auto,no
7793860000060,almacen.fideos_secos_500g,FIDEOS NIDO HUEVO P.MOGOTES PAQ 500 GRM,P.MOGOTES,0.5,kg,74,auto,no
7795293102120,almacen.fideos_secos_500g,"FIDEOS CINTA FINA, DON YEYO, 500 GR",DON YEYO,0.5,kg,69,auto,no
7798024390988,almacen.fideos_secos_500g,"FIDEOS DEDALITOS, LA ANONIMA, 500 GR",LA ANONIMA,0.5,kg,67,auto,no
8006680302405,almacen.fideos_secos_500g,FIDEOS CONCHIGLIONI GRANDES DEL VERDE X 500 GRS,DELVERDE,1,un,66,auto,no
8004350130310,almacen.fideos_secos_500g,"FIDEOS FARFALLE, ZARA, 500 GR",ZARA,0.5,kg,54,auto,no
7794910056556,almacen.fideos_secos_500g,FIDEO CANALE TIRABUZON 500GR.,FIDEO CANALE,1,un,52,auto,no
7798183900035,almacen.fideos_secos_500g,FIDEOS CONCHIGLIE Nº 36 DEI SAPORI PAQ 500 GRM,DEI SAPORI,0.5,kg,46,auto,no
0763571850640,almacen.fideos_secos_500g,"FIDEOS CARACOLITOS, LA MOROCHA, 500 GR",LA MOROCHA,0.5,kg,41,auto,no
7622300724306,almacen.fideos_secos_500g,FIDEOS TERRABUSI 100A/OS MUNICIONES,MOLINOS RIO DL.PLATA,0.5,kg,41,auto,no
7798183900288,almacen.fideos_secos_500g,FIDEOS ROUTE Nº 82 DEI SAPORI PAQ 500 GRM,DEI SAPORI,0.5,kg,37,auto,no
7790580133924,almacen.fideos_secos_500g,FIDEOS CODITO ARCOR X500G BSA-500-GR.,ARCOR,0.0005,kg,35,auto,no
0760412178840,almacen.fideos_secos_500g,FIDEOS LA SICILIANA AL HUEVO BSA-500-GR.,LA SICILIANA,0.5,kg,31,auto,no
0760412178857,almacen.fideos_secos_500g,FIDEOS LA SICILIANA A LA ESPINACA BSA-500-GR.,LA SICILIANA,0.5,kg,31,auto,no
7793964000010,almacen.fideos_secos_500g,FIDEOS LA SICILIANA AL HUEVO BSA-500-GR.,LA SICILIANA,0.5,kg,31,auto,no
7793964000027,almacen.fideos_secos_500g,FIDEOS LA SICILIANA A LA ESPINACA BSA-500-GR.,LA SICILIANA,0.5,kg,31,auto,no
7790580134785,almacen.fideos_secos_500g,FIDEOS SPAGHETTI ARCOR X500G BSA-500-GR.,ARCOR,0.0005,kg,30,auto,no
7795293102151,almacen.fideos_secos_500g,FIDEOS FUSILES DON YEYO X 500 G,DON YEYO,1,un,30,auto,no
8004350001054,almacen.fideos_secos_500g,"FIDEOS ANIMALETTI, ZARA, 500 GR",ZARA,0.5,kg,29,auto,no
7790070336835,almacen.fideos_secos_500g,FIDEO LUCCHETTI CABELLO DE ANGEL500GR,LUCCHETTI,0.5,kg,24,auto,no
7790070337078,almacen.fideos_secos_500g,FIDEO LUCCHETTI CODITOS 3 VEGET 500GR,LUCCHETTI,0.5,kg,24,auto,no
7790580134792,almacen.fideos_secos_500g,FIDEOS TALLARÍN ARCOR X500G BSA-500-GR.,ARCOR,0.0005,kg,23,auto,no
7798138552357,almacen.fideos_secos_500g,FIDEOS MOLTO TALLARIN PAQ-500-GR.,MOLTO,0.0005,kg,23,auto,no
7793964000539,almacen.fideos_secos_500g,FIDEOS IL SAPORE DI CASA X 500 GR PAQ-500-GR.,IL SAPORE DI CASA,0.5,kg,21,auto,no
7793385000026,almacen.fideos_secos_500g,"FIDEOS AL HUEVO TALLARIN C/ESPINACA, CHANUVI, 500 GR",CHANUVI,0.5,kg,20,auto,no
7791425000449,almacen.fideos_secos_500g,FIDEOS FUSILLI AITALA X 500 GRS,AITALA,1,un,19,auto,no
7791425000456,almacen.fideos_secos_500g,FIDEOS FETTUCCINE AITALA X 500 GRS,AITALA,1,un,19,auto,no
7791425000470,almacen.fideos_secos_500g,FIDEOS SPAGHETTI AITALA X 500 GRS,AITALA,1,un,19,auto,no
7791425000517,almacen.fideos_secos_500g,FIDEOS TAGLIATELLE DE ESPINACA N3 AITALA X 500 GRS,AITALA,1,un,19,auto,no
7791425000548,almacen.fideos_secos_500g,FIDEOS FETTUCCINE DE ESPINACA AITALA X 500 GRS,AITALA,1,un,19,auto,no
7793385000019,almacen.fideos_secos_500g,"FIDEOS AL HUEVO TALLARIN, CHANUVI, 500 GR",CHANUVI,0.5,kg,19,auto,no
7793385000033,almacen.fideos_secos_500g,"FIDEOS AL HUEVO TALLARIN C/MORRON, CHANUVI, 500 GR",CHANUVI,0.5,kg,19,auto,no
7793036000245,almacen.fideos_secos_500g,"FIDEOS DE ESPINACA, LA SUPERIORA, 500 GR",LA SUPERIORA,0.5,kg,16,auto,no
7793036000153,almacen.fideos_secos_500g,"FIDEOS AL HUEVO, LA SUPERIORA, 500 GR",LA SUPERIORA,0.5,kg,15,auto,no
7622300724221,almacen.fideos_secos_500g,FIDEO TERRABUSI MONOS 500GR.,FIDEO TERRABUSI MONO,1,un,13,auto,no
8051739854176,almacen.fideos_secos_500g,FIDEOS SPAGUETTI,TOLEDO,0.5,kg,13,auto,no
7622300724368,almacen.fideos_secos_500g,FIDEO TERRABUSI TALLARINES 500GR.,FIDEO TERRABUSI TALLA,1,un,12,auto,no
7790070318602,almacen.fideos_secos_500g,FIDEO MATARAZZO TIRABUZON 500GR.,FIDEO MATARAZZO,1,un,12,auto,no
7790070316295,almacen.fideos_secos_500g,FIDEO MATARAZZO PENNE RIGATE 500GR.,FIDEO MATARA,1,un,11,auto,no
7790070318299,almacen.fideos_secos_500g,FIDEO LUCCHETTI TALLARINES 500GR.,FIDEO LUCCHETTI,1,un,11,auto,no
7790070318329,almacen.fideos_secos_500g,FIDEO LUCCHETTI TIRABUZON 500GR.,FIDEO LUCCHETTI,1,un,11,auto,no
7790070318688,almacen.fideos_secos_500g,FIDEOS MATARAZZO CAB.ANGEL 500GR,MOLINOS RIO DE LA PLATA S.A.,0.5,kg,11,auto,no
7790230040091,almacen.fideos_secos_500g,FIDEO MATARAZZO MOSTACHOL 500GR.,FIDEO MATARAZZO,1,un,11,auto,no
7792391100010,almacen.fideos_secos_500g,FIDEOS IRPA NIDOS HUEVO 500 GR.,IRPA S.R.L.,0.5,kg,11,auto,no
7792391100102,almacen.fideos_secos_500g,FIDEOS IRPA NIDOS ESPINACA 500 GR.,IRPA S.R.L.,0.5,kg,11,auto,no
7792391100201,almacen.fideos_secos_500g,FIDEOS IRPA MOÑOS HUEVO MEDIANO 500GR.,IRPA S.R.L.,0.5,kg,11,auto,no
7792391200512,almacen.fideos_secos_500g,FIDEOS IRPA NIDOS MORRON 500 GR.,IRPA S.R.L.,0.5,kg,11,auto,no
7792391200659,almacen.fideos_secos_500g,FIDEOS IRPA MOÑOS C/ESPINACA 500 GRS.,IRPA S.R.L.,0.5,kg,11,auto,no
7792391200666,almacen.fideos_secos_500g,FIDEOS IRPA MOÑOS HUEVO CUADRADO 500GR.,IRPA S.R.L.,0.5,kg,11,auto,no
7792391200673,almacen.fideos_secos_500g,FIDEOS IRPA MOÑOS ESPINACA CUADRADO 500,IRPA S.R.L.,0.5,kg,11,auto,no
7798141970414,almacen.fideos_secos_500g,FIDEOS LA PROVIDENCIA GUISEROS MOÑO 500,COMPLEJO ALIMENTICIO SAN SALVADOR SA,0.5,kg,11,auto,no
0000077905321,almacen.fideos_secos_500g,FIDEO DON FELIPE TALLARIN HVO.500GR.,FIDEO DON FELIPE,1,un,10,auto,no
7790070318336,almacen.fideos_secos_500g,FIDEO LUCCHETTI MOSTACHOL 500GR.,FIDEO LUCCHETTI,1,un,10,auto,no
7793385000057,almacen.fideos_secos_500g,"FIDEOS AL HUEVO TALLARIN C/PESTO, CHANUVI, 500 GR",CHANUVI,0.5,kg,10,auto,no
7793897000026,almacen.fideos_secos_500g,FIDEOS LARGOS YULI AL HUEVO BLI 500 GRM,YULI,0.5,kg,10,auto,no
7794600000333,almacen.fideos_secos_500g,FIDEO DON FELIPE TIRABUZON 500GR.,FIDEO DON FELIPE,1,un,10,auto,no
7795907000422,almacen.fideos_secos_500g,FIDEO LUCCHETTI NIDOS FETTU.500GR.,FIDEL LUCCHETTI,1,un,10,auto,no
7790078000028,almacen.fideos_secos_500g,FIDEO DON VICENTE FETTUCC.HVO.500GR.,FIDEO DON VI,1,un,9,auto,no
7798343540149,almacen.fideos_secos_500g,FIDEOS CAPANNOLI CELENTANO 500 GR.,COMPLEJO INDUSTRIAL ALIMENTARY S.A.,0.5,kg,9,auto,no
8004350130549,almacen.fideos_secos_500g,"FIDEOS CONCHIGLIE, ZARA, 500 GR",ZARA,0.5,kg,9,auto,no
7622300724542,almacen.fideos_secos_500g,FIDEO DON FELIPE SPAGHETTI HUEVO 500GR.,FIDEO DON FELIPE,1,un,8,auto,no
7790070311412,almacen.fideos_secos_500g,FIDEO MATARAZZO 3 VEG.TIRABUZON 500GR.,FIDEO MATARA.3V.TIRA,1,un,8,auto,no
7790070318282,almacen.fideos_secos_500g,FIDEO LUCCHETTI SPAGHETTI 500GR.,FIDEO LUCCHETTI,1,un,8,auto,no
7790078000011,almacen.fideos_secos_500g,FIDEO DON VICENTE TALLARIN HVO.500GR.,FIDEO D.VICE,1,un,8,auto,no
7790078000059,almacen.fideos_secos_500g,FIDEO DON VICENTE MONOS HVO.500GR,FIDEO D.VICE,1,un,8,auto,no
7790078000165,almacen.fideos_secos_500g,FIDEO DON VICENTE CASERITOS HVO.500GR.,FIDEO D.VICE,1,un,8,auto,no
7798141970391,almacen.fideos_secos_500g,FIDEOS LA PROVIDENCIA GUISEROS CODO 500,COMPLEJO ALIMENTICIO SAN SALVADOR SA,0.5,kg,8,auto,no
7798141970889,almacen.fideos_secos_500g,FIDEOS LA PROVIDENCIA GUISEROS RIGATTI 5,COMPLEJO ALIMENTICIO SAN SALVADOR SA,0.5,kg,8,auto,no
8051739854145,almacen.fideos_secos_500g,FIDEOS PENNE,TOLEDO,0.5,kg,8,auto,no
7790070317735,almacen.fideos_secos_500g,FIDEOS FAVORITA 500G. CODITO,MOLINOS RIO DL.PLATA,0.5,kg,7,auto,no
7798113680013,almacen.fideos_secos_500g,"FIDEOS AL HUEVO, DON BENO, 500 GR",DON BENO,0.5,kg,7,auto,no
7798141971114,almacen.fideos_secos_500g,FIDEOS LA PROVIDENCIA GUISEROS DEDAL 500,COMPLEJO ALIMENTICIO SAN SALVADOR SA,0.5,kg,7,auto,no
7798343540125,almacen.fideos_secos_500g,FIDEOS FIDELLI CELENTANO 500 GR.,COMPLEJO INDUSTRIAL ALIMENTARY S.A.,0.5,kg,7,auto,no
8051739854183,almacen.fideos_secos_500g,FIDEOS LINGUINI,TOLEDO,0.5,kg,7,auto,no
7790070317711,almacen.fideos_secos_500g,FIDEOS FAVORITA 500G.MOSTACHOL,MOLINOS RIO DL.PLATA,0.5,kg,6,auto,no
7795009000085,almacen.fideos_secos_500g,"FIDEOS SEMOLADOS DAFRATTI, ROSETTI, 500 GR",ROSETTI,0.5,kg,5,auto,no
7798141971152,almacen.fideos_secos_500g,FIDEOS LA PROVIDENCIA GUISEROS PAMPERO 5,COMPLEJO ALIMENTICIO SAN SALVADOR SA,0.5,kg,5,auto,no
8006680900045,almacen.fideos_secos_500g,FIDEOS SPAGHETTI,ANTICOPASTIFICI,0.5,kg,5,auto,no
8051739854152,almacen.fideos_secos_500g,FIDEOS RIGATONI,TOLEDO,0.5,kg,5,auto,no
7622300724160,almacen.fideos_secos_500g,FIDEOS TERRABUSI SPAGHETTI Nº3 500G,MOLINOS RIO DL.PLATA,0.5,kg,4,auto,no
7622300724245,almacen.fideos_secos_500g,FIDEOS TERRABUSI TIRABUZON X500G.,,0.5,kg,4,auto,no
7790070318367,almacen.fideos_secos_500g,FIDEOS LUCCHETTI CABELLOS ANGEL 500,MOLINOS RIO DL.PLATA,0.5,kg,4,auto,no
7790070318640,almacen.fideos_secos_500g,FIDEOS MATARAZZO SPAGHETTI Nº7 500G,MOLINOS RIO DL.PLATA,0.5,kg,4,auto,no
7790230040022,almacen.fideos_secos_500g,FIDEOS MATARAZZO CAB.ANGEL 500,MOLINOS RIO DL.PLATA,0.5,kg,4,auto,no
7795907312693,almacen.fideos_secos_500g,FIDEOS LUCCHETTI LETRITAS 500 GRS.,MOLINOS RIO DL.PLATA,0.5,kg,4,auto,no
7798107231153,almacen.fideos_secos_500g,FIDEOS PRIMER PRECIO MOSTACHOL 500G,LC AGRO,0.5,kg,4,auto,no
7798107231160,almacen.fideos_secos_500g,FIDEOS PRIMER PRECIO CODO 500 GRS.,LC AGRO,0.5,kg,4,auto,no
7798115940054,almacen.fideos_secos_500g,FIDEOS ESTRELLA DEL PAR.SPAGHE.500G,MOLINO SAN JOSE,0.5,kg,4,auto,no
7798115940078,almacen.fideos_secos_500g,FIDEOS ESTRELLA DEL PAR.C.ANGEL 500,MOLINO SAN JOSE,0.5,kg,4,auto,no
7798115940245,almacen.fideos_secos_500g,FIDEOS ESTRELLA DEL PAR.MOSTACHO500,MOLINO SAN JOSE,0.5,kg,4,auto,no
7798115940269,almacen.fideos_secos_500g,FIDEOS ESTRELLA DEL PAR.CARACOL 500,MOLINO SAN JOSE,0.5,kg,4,auto,no
7798115940320,almacen.fideos_secos_500g,FIDEOS ESTRELLA DEL PAR.CODO MED500,MOLINO SAN JOSE,0.5,kg,4,auto,no
7798115940375,almacen.fideos_secos_500g,FIDEOS ESTRELLA DEL PAR.MACARRON500,MOLINO SAN JOSE,0.5,kg,4,auto,no
7798115940542,almacen.fideos_secos_500g,FIDEOS ESTRELLA DEL PAR.DEDAL ME500,MOLINO SAN JOSE,0.5,kg,4,auto,no
7798115941181,almacen.fideos_secos_500g,FIDEOS ESTRELLA DEL PAR.LARGOS SPAG,MOLINO SAN JOSE,0.5,kg,4,auto,no
7798151690401,almacen.fideos_secos_500g,FIDEOS PRIMER PRECIO TIRABUZON 500G,LC AGRO,0.5,kg,4,auto,no
7798151690456,almacen.fideos_secos_500g,FIDEOS PRIMER PRECIO SPAGHETTI 500G,LC AGRO,0.5,kg,4,auto,no
7798151690463,almacen.fideos_secos_500g,FIDEOS PRIMER PRECIO TALLARIN 500G.,LC AGRO,0.5,kg,4,auto,no
7790070320780,almacen.fideos_secos_500g,FIDEOS LUCCHETTI SPAGHETTI N5 X500G.,,0.5,kg,3,auto,no
7790070320803,almacen.fideos_secos_500g,FIDEOS LUCCHETTI FUSILLI X500GRS,,0.5,kg,3,auto,no
7790070320841,almacen.fideos_secos_500g,FIDEOS MATARAZZO INT. TIRAB. Nº34 5,MOLINOS RIO DL.PLATA,0.5,kg,3,auto,no
7790070335548,almacen.fideos_secos_500g,FIDEOS MATARAZZO MOSTACHOL N14 X500G.,,0.5,kg,3,auto,no
7790070336767,almacen.fideos_secos_500g,FIDEOS LUCCHETTI X500G.MONOS,,0.5,kg,3,auto,no
7790230040008,almacen.fideos_secos_500g,FIDEOS MATARAZZO AVE MARIA 500G.,MOLINOS RIO DL.PLATA,0.5,kg,3,auto,no
7790230040046,almacen.fideos_secos_500g,FIDEOS MATARAZZO DEDALITOS 500GRS,MOLINOS RIO DL.PLATA,0.5,kg,3,auto,no
7790580134716,almacen.fideos_secos_500g,FIDEOS L.C FORATTI X500G.,,0.5,kg,3,auto,no
7791531000012,almacen.fideos_secos_500g,FIDEOS ITALIA X500G.TALLARIN C/HUEVO,,0.5,kg,3,auto,no
